generation,i,fitness,hash,mom_hash,dad_hash,values
0,0,35.46964754360886,9106069835260148490,0,0,420.8002699959792  404.0248425623388
0,1,187.68284402619133,4478601103529019390,0,0,384.3195693716774  404.90551524072487
0,2,235.65069210364572,6098291173035980328,0,0,429.685121732432  -332.3419912765064
0,3,321.82066175322996,-3369268756498778395,0,0,426.36874175775483  232.8704048300532
0,4,332.5126006529281,1429088683096190442,0,0,-324.6698191669011  456.6908389275311
0,5,336.6680546611474,1474119740175395757,0,0,458.493154044521  -282.24550253063774
0,6,339.4729860876129,3304145022184552955,0,0,369.8379247528169  442.6100427433803
0,7,399.4943065579691,-3215982567633487701,0,0,-496.2777860928189  -298.39743975704204
0,8,403.0028841751658,2219983668448010786,0,0,370.4896376294555  -293.8840910597719
0,9,414.1052255239787,-1028683887827980370,0,0,464.86211473990363  -278.2306717381796
0,10,421.91947686346623,-5191056222380659200,0,0,182.88703246778243  456.58445197668436
0,11,428.68457602421563,5575909229120467483,0,0,-41.71161626379438  425.3540119435529
0,12,433.8410059654134,3657281001231735293,0,0,-305.6701583659104  -136.7149080238944
0,13,434.1526560757812,2389444466317051221,0,0,-4.412465975599616  411.44018266330283
0,14,448.60919740959287,6445543463108722512,0,0,15.05397399244282  433.4163438899302
0,15,450.7046950774148,-8151566197826432916,0,0,473.26974231772977  -288.5766386988105
0,16,494.42780849644,-2605456302749631131,0,0,151.0114146354008  437.45368021014554
0,17,495.99949741446915,-6333800245644418735,0,0,-120.75216076804497  461.8934879341256
0,18,497.2788075704322,333652442385193099,0,0,446.5731146529936  88.27550514963866
0,19,497.3962013457288,-2962591389703611241,0,0,221.63044703762932  217.43108419405405
0,20,510.12294126641257,-927964124432932007,0,0,446.85510155202076  90.61011567268667
0,21,538.576144687011,-1866735115338237322,0,0,-483.6282684738313  -299.25715061829084
0,22,546.1026746705882,-6736131535675202161,0,0,-64.38521174660883  443.6186354714323
0,23,562.4657519056908,-5772226802817505821,0,0,437.7522605850975  260.3872273533524
0,24,571.0979911719169,2319564303056368561,0,0,64.18561135086225  377.1159608547729
0,25,574.3525049876031,-4413650102378087302,0,0,379.38508389054334  78.92392578331749
0,26,576.1094812756805,-1439421117883690671,0,0,-315.8343893363125  -482.1179109196199
0,27,588.0718407299984,5840146326657868230,0,0,-310.03669728175646  350.63167064116203
0,28,590.5078043389516,6548334973957174415,0,0,-318.03136355616994  22.964553741845634
0,29,596.5068113006388,-2825124278009965265,0,0,399.148687536245  130.023739696721
0,30,596.8550780094791,4685851360176168353,0,0,59.44936908299985  -270.5139776506016
0,31,604.6517801566051,-5625652037543410045,0,0,363.28981866062793  -337.239289023339
0,32,617.7538589755853,-756512560502038466,0,0,-170.27440729215806  -305.7494923795995
0,33,625.8835852710408,5058859845092619115,0,0,-135.8833227524109  473.84742643327695
0,34,629.8925192961085,5083639025488459543,0,0,42.27034660262268  208.60431470738092
0,35,653.5789913835343,344887711718965239,0,0,68.08198546816459  -121.68112579101972
0,36,655.6685749895671,6449682914526653993,0,0,-120.73970627342777  69.4989880042749
0,37,663.4731603337574,-1540534952833812546,0,0,119.32689016898621  -295.0430602339963
0,38,667.7340154489855,6802533175160030780,0,0,214.40642875698666  -44.656455386489995
0,39,668.389874020001,-3110837699814118874,0,0,115.69869957771584  -314.65563192141224
0,40,671.7817743082574,-6769473295879871303,0,0,-179.67717606034006  -300.0012356380148
0,41,673.8171999000456,-4142792827206813419,0,0,229.7689367076631  77.84036584987587
0,42,679.2467713417367,-934568262881477489,0,0,-478.48057604504544  -329.0325557390028
0,43,699.3127300058833,-5693175688708588874,0,0,-183.7555621125819  -294.37305618226196
0,44,714.1735603733416,3127412181513199992,0,0,-278.9107933184771  493.52783204440937
0,45,724.8592380050272,-1914915400239060667,0,0,71.44579564605499  239.6403053753627
0,46,726.4303709061512,7450266919225176155,0,0,-262.01198799559455  90.74725906297863
0,47,733.5564336375184,-8099112848936773326,0,0,15.798342218129278  -132.07885216470595
0,48,736.2191918306643,-7223584264549899947,0,0,225.8480015539393  97.06177801213141
0,49,743.2766877459362,-9184690070053074661,0,0,456.18009310729815  -218.3813501063957
0,50,747.5625524726065,1481430423092224381,0,0,-83.86042454120059  -260.9485796686631
0,51,756.2103542998585,-1995030695367058130,0,0,-320.51667120007  -190.0124057739083
0,52,767.3764757279458,-1380070825756747172,0,0,73.08521246432565  -34.181736167960366
0,53,772.8547313885038,3948176614921271122,0,0,56.19285808717609  159.88304911837167
0,54,774.1863878390518,6817279900574170669,0,0,21.472886472015603  -491.30569297074834
0,55,777.1964685497481,-480498471333754610,0,0,-451.6514851611023  399.96378588102743
0,56,780.1705711710167,-3755280032058167586,0,0,-251.72276583510356  84.78747235068988
0,57,782.8790352044952,5679332718529943089,0,0,-146.77569952475  354.3569761442411
0,58,802.4936117758275,-1989339154395529570,0,0,-85.81820271634723  76.051905987292
0,59,807.1979124369766,8852286332062954124,0,0,438.0316295846768  -444.2559360647489
0,60,807.8300356257655,4683775380768911207,0,0,477.1276539618717  -79.06400433133155
0,61,807.9191859687232,-2186919397887051443,0,0,172.83813821649153  348.29297085293683
0,62,811.2762896999417,-2608752828570050592,0,0,482.258333202165  -484.6869904905585
0,63,816.0643521625277,-3829923577301877960,0,0,-5.843420980729434  47.09147057755604
0,64,817.2309740233688,-319031912865072286,0,0,-493.65538969989495  -172.1279864533276
0,65,827.6633363994197,-243927033970286346,0,0,358.4760616614278  -84.4337747070054
0,66,833.2584309456316,4420439270315416763,0,0,249.01124351225724  83.73810646291815
0,67,834.6815722820104,2115399563259717956,0,0,-426.2325990767067  419.66514150716944
0,68,837.2568818742968,1314360079858181775,0,0,-485.29921898665697  19.04562232772014
0,69,837.9388893953367,-2915282029720610409,0,0,-359.0481305698396  480.3610594276504
0,70,843.7463621230065,4050155458810071945,0,0,-28.95825116046666  250.33729401919322
0,71,848.0108878448692,-2321012813662704724,0,0,-155.69643728593775  -161.65111741413818
0,72,849.5503820011077,8660463785870074824,0,0,37.316420793530256  247.38912247167946
0,73,858.3943799620357,5515541021066848862,0,0,-439.3841029052521  443.4622780440401
0,74,862.216964097216,-3730711701114760458,0,0,28.15108384168809  -39.76722451570345
0,75,865.3798129481471,3400753730672081203,0,0,-346.0539945897774  115.53501621321288
0,76,867.077733910212,8257876931480009533,0,0,55.39638542390378  346.59098731691404
0,77,867.6552180710033,-7528890574068881755,0,0,-349.75376361216513  143.11172936906166
0,78,868.7286449950668,-4530098609302323629,0,0,-21.809426684127118  -360.8372592342737
0,79,869.1052761174966,1539884475797685134,0,0,248.44582163276266  -84.91695185374192
0,80,869.1485708399968,111357764618832692,0,0,-327.20126918717665  283.602598507975
0,81,871.4143956127739,-1292492655905871306,0,0,294.29850845065687  -320.84636185740726
0,82,874.4155570643127,-7003045481273222999,0,0,-375.5973989561284  223.49524396649622
0,83,887.1546145398419,-4219628525524004521,0,0,490.1182610473311  83.69619035938786
0,84,888.9545842778862,8663330966448755650,0,0,-367.52366386260826  477.61636776412297
0,85,890.9133638702685,-9074359835908772141,0,0,131.82406138199337  167.83580017662405
0,86,897.2746103352839,302570998098621060,0,0,483.0340799094615  489.5440483623289
0,87,910.2698833214582,-5471962774862045733,0,0,-161.36469754953873  -360.60483411306984
0,88,911.756298518527,-6559681121841057562,0,0,-6.199084477992756  145.55012263482217
0,89,915.955409932855,-1887213909410477526,0,0,-245.45669924265056  102.93671476647557
0,90,918.4480485478296,1624637475840325846,0,0,-402.1571937133387  -295.86658927778956
0,91,922.1729603475595,1176079870657845792,0,0,491.1269158860782  -158.07325817589867
0,92,922.7957158316399,721247471151147402,0,0,97.54794667926171  350.76987678562193
0,93,926.7639749337601,-2355743814968915637,0,0,56.62983918268037  -225.76481902124692
0,94,927.4770740414879,8592140323379144545,0,0,-234.34594132523245  -10.85830524065824
0,95,936.227421146037,-6524196173980858659,0,0,-153.87518805881626  341.54854775505896
0,96,936.2994507003312,1206248949427495617,0,0,-23.962637755047467  122.06753486265177
0,97,938.3285216755877,6007325203499209245,0,0,139.07807250342262  -3.3300758812175673
0,98,943.3187649455568,5277800430477956653,0,0,-174.7324911992173  -355.23058107956217
0,99,948.6908544481572,6290215890755727646,0,0,-358.7803935846439  105.20405278925239
0,100,950.9319169423052,-2932547851623617922,0,0,239.00457420281293  -219.29852891938538
0,101,963.3310656042083,4779870833210896944,0,0,-335.04192958201577  299.2301169815996
0,102,972.0565809115604,693166371480170828,0,0,467.8429645009222  -389.188725269471
0,103,972.8625380955253,-2778138783776106626,0,0,-43.381231427812565  127.5184768625578
0,104,978.5844875707076,6826937560961180657,0,0,148.4782746230594  -364.2805006712599
0,105,980.1860151573787,-8830337184645346256,0,0,-27.89325399546459  336.13592033828775
0,106,986.7000435894681,8959364370986956384,0,0,80.2194298997531  -465.82085155403706
